,Name,CM,CC,CINT,MAXNESTING,NOAV,CYCLO,LOC,ATFD,FDP,LAA,label
36671,VariableData,21,10,0,0,1,1,8,0,0,1,0
36672,copyWithoutVisibility,2,2,0,2,9,3,15,0,0,1,0
36673,equals,1,1,1,2,5,11,47,0,0,1,0
36687,setPrivate,1,1,0,2,3,3,11,0,0,1,0
36688,addModifier,0,0,0,2,4,3,11,0,0,1,0
36711,testGetVariableAccessorListHelper,0,0,3,0,15,1,55,0,0,1,0
36723,forBlock,0,0,1,1,12,2,10,0,0,1,0
36724,forCatchBlock,0,0,2,1,16,3,23,0,0,1,0
36725,forVariableDeclarationOnly,0,0,1,1,2,2,9,0,0,1,0
36735,handleInnerClassDef,1,1,0,1,21,6,51,0,0,1,0
36736,forModifiersAndVisibilityDoFirst,1,1,0,2,3,8,16,0,0,1,0
36748,_isClassInCurrentFile,0,0,0,2,4,4,8,0,0,1,0
36750,forClassDef,0,0,0,1,19,5,46,0,0,1,0
36763,forBlock,0,0,1,1,11,2,11,0,0,1,0
36764,forCatchBlock,0,0,2,1,15,4,27,0,0,1,0
36765,forVariableDeclarationOnly,0,0,1,1,2,2,8,0,0,1,0
36775,handleInnerInterfaceDef,0,0,0,1,12,5,28,0,0,1,0
36776,forModifiersAndVisibilityDoFirst,1,1,0,2,3,10,22,0,0,1,0
36779,_isClassInCurrentFile,1,1,0,2,4,4,10,0,0,1,0
36790,simpleAnonymousClassInstantiationHelper,1,1,0,1,3,2,9,0,0,1,0
36791,complexAnonymousClassInstantiationHelper,1,1,0,1,3,2,12,0,0,1,0
36807,forValueReturnStatement,0,0,0,0,11,1,7,0,0,1,0
36808,forForStatement,0,0,0,1,19,3,27,0,0,1,0
36809,forIfThenStatement,0,0,0,1,16,3,27,0,0,1,0
36810,forIfThenElseStatement,0,0,0,1,18,3,40,0,0,1,0
36811,forWhileStatement,0,0,0,1,16,3,25,0,0,1,0
36815,forBlock,0,0,1,1,11,2,12,0,0,1,0
36816,checkDuplicateExceptions,1,1,2,3,6,6,18,0,0,1,0
36817,isException,0,0,1,0,2,2,4,0,0,1,0
36818,compareThrownAndCaught,1,1,1,2,8,5,24,0,0,1,0
36819,forTryCatchFinallyStatementOnly,0,0,1,2,5,7,19,0,0,1,0
36820,forCatchBlock,0,0,2,1,17,3,20,0,0,1,0
36822,forNormalTryCatchStatementOnly,0,0,0,1,2,2,10,0,0,1,0
36823,forNormalTryCatchStatement,0,0,0,1,18,3,34,0,0,1,0
36824,SpecialTypeChecker,3,3,0,1,0,2,9,0,0,1,0
36827,forThrowStatementOnly,1,1,4,1,3,5,22,0,0,1,0
36834,forInnerClassDef,0,0,1,1,12,5,26,0,0,1,0
36835,forInnerInterfaceDef,0,0,1,1,12,4,26,0,0,1,0
36837,reassignLotsaVariableDatas,0,0,1,3,4,5,11,0,0,1,0
36863,forComplexNamedClassInstantiation,0,0,7,3,5,9,38,0,0,1,0
36866,forComplexNameReference,0,0,10,3,6,15,64,0,0,1,0
36868,forParenthesizedOnly,1,1,1,1,2,3,10,0,0,1,0
36869,forComplexMethodInvocation,0,0,4,1,3,3,13,0,0,1,0
36871,_getLeastRestrictiveType,1,1,5,4,2,15,15,0,0,1,0
36902,unescapeString,0,0,0,3,9,17,67,0,0,1,1
36925,_checkReturnType,1,1,0,2,1,5,13,0,0,1,0
36926,forConstructorDef,0,0,9,5,26,15,74,0,0,1,1
36927,forConstructorDefOnly,0,0,0,0,1,1,3,0,0,1,0
36928,forConcreteMethodDef,0,0,8,5,24,17,87,0,0,1,1
36929,forAbstractMethodDef,0,0,2,1,7,5,27,0,0,1,0
36933,forBracedBody,0,0,0,6,6,13,50,0,0,1,0
36941,testRepeatedName,0,0,2,0,6,1,17,0,0,1,0
36942,testGetVar,0,0,2,0,6,1,14,0,0,1,0
36943,testIsOuterData,0,0,2,0,3,1,11,0,0,1,0
36945,testSuccessful,0,0,2,4,11,3,40,0,0,1,0
36946,testShouldBeErrors,0,0,1,0,5,2,19,0,0,1,0
36947,testSomeFilesCompiled,0,0,2,3,13,3,44,0,0,1,0
36948,testOrderMatters,0,0,1,0,5,1,19,0,0,1,0
36949,testEmptyFileNoAction,0,0,0,0,5,1,11,0,0,1,0
36950,testRequiresAutoboxing,0,0,1,3,9,2,44,0,0,1,0
36959,testForEmptyExpressionOnly,0,0,1,2,4,1,13,0,0,1,0
36960,test_getLeastRestrictiveType,0,0,0,0,4,1,11,0,0,1,0
36961,test_isAssignableFrom,0,0,1,0,6,1,12,0,0,1,0
36962,testForComplexUninitializedArrayInstantiation,0,0,0,2,4,1,23,0,0,1,0
36963,testForArrayInitializer,0,0,0,2,4,1,13,0,0,1,0
36964,testForShiftAssignmentExpressionOnly,0,0,1,2,6,1,16,0,0,1,0
36965,testForBitwiseAssignmentExpressionOnly,0,0,1,2,6,1,16,0,0,1,0
36966,testForBitwiseBinaryExpressionOnly,0,0,1,2,6,1,15,0,0,1,0
36967,testForShiftBinaryExpressionOnly,0,0,1,2,6,1,14,0,0,1,0
36968,testForNoOpExpressionOnly,0,0,1,2,5,1,12,0,0,1,0
36969,testForBitwiseNotExpressionOnly,0,0,1,2,5,1,12,0,0,1,0
37003,forAbstractMethodDef,0,0,2,1,7,5,24,0,0,1,0
37009,testSuccessful,0,0,1,4,10,3,36,0,0,1,0
37010,testShouldBeErrors,0,0,0,1,7,4,28,0,0,1,0
37011,test14Augmentation,0,0,1,2,9,1,27,0,0,1,0
134162,collapse,1,1,4,1,7,4,29,1,1,0,0
134163,getValuesAtPositions,1,1,4,4,3,12,101,1,1,0,0
134164,addInfinities,0,0,1,2,3,3,27,2,1,0,0
134165,removeInfinitiesFrom,0,0,2,2,4,3,17,1,1,0,0
134166,collapse,1,1,4,1,7,4,29,1,1,0,0
134167,getValuesAtPositions,1,1,4,4,3,12,101,1,1,0,0
134168,addInfinities,0,0,1,2,3,3,27,2,1,0,0
134169,removeInfinitiesFrom,0,0,2,2,4,3,17,1,1,0,0
134170,observedEpsilonAtPhi,0,0,5,2,10,4,30,1,1,0,0
134171,run,0,0,9,4,42,9,98,4,1,0,1
134172,runSpecial,0,0,9,2,33,4,50,4,1,0,0
134173,systemInfo,1,1,5,2,6,3,28,1,1,0,0
134174,toList,1,1,4,1,4,2,8,1,1,0,0
134175,normInfinityRC,0,0,3,2,4,3,13,2,1,0,0
134176,DoubleCGLS,0,0,1,0,0,1,4,1,1,0,0
134177,DoubleMRNSD,0,0,1,0,0,1,4,1,1,0,0
134178,findDiagonalindexes,0,0,3,2,4,3,14,2,1,0,0
134179,createInitialR,0,0,4,3,1,5,21,3,1,0,0
134180,createGalerkinFast,0,0,7,4,5,5,17,3,1,0,0
134181,createSmoothedProlongation,0,0,0,3,10,11,64,3,1,0,0
134182,createGalerkinSlow,0,0,10,3,13,5,36,3,1,0,0
134183,toList,1,1,4,1,4,2,8,1,1,0,0
134184,indexOfFromTo,0,0,0,0,5,1,5,1,1,0,0
134185,normInfinityRC,0,0,3,2,4,3,13,2,1,0,0
134186,normInfinityRC,0,0,3,2,4,3,13,2,1,0,0
134187,FloatCGLS,0,0,1,0,0,1,4,1,1,0,0
134188,FloatMRNSD,0,0,1,0,0,1,4,1,1,0,0
134189,findDiagonalindexes,0,0,3,2,4,3,14,2,1,0,0
134190,createInitialR,0,0,4,3,1,5,21,3,1,0,0
134191,createGalerkinFast,0,0,7,4,5,5,17,3,1,0,0
134192,createSmoothedProlongation,0,0,0,3,10,11,64,3,1,0,0
134193,createGalerkinSlow,0,0,10,3,13,5,36,3,1,0,0
134194,call,0,0,2,2,4,3,12,2,1,0,0
134195,call,0,0,2,1,4,2,9,2,1,0,0
134196,call,0,0,1,2,5,3,16,2,1,0,0
134197,run,0,0,1,3,2,6,22,1,1,0,0
134198,run,0,0,1,8,3,27,110,1,1,0,0
134199,run,0,0,1,1,3,2,10,1,1,0,0
134200,call,0,0,2,2,4,3,12,2,1,0,0
134201,call,0,0,2,1,4,2,9,2,1,0,0
134202,call,0,0,1,2,5,3,16,2,1,0,0
134203,run,0,0,1,3,2,6,22,1,1,0,0
134204,run,0,0,1,8,3,27,110,1,1,0,0
134205,run,0,0,1,1,3,2,10,1,1,0,0
134206,call,0,0,2,2,4,3,12,2,1,0,0
134207,call,0,0,2,1,4,2,9,2,1,0,0
134208,call,0,0,1,2,5,3,16,2,1,0,0
134209,run,0,0,1,2,2,3,10,1,1,0,0
134210,run,0,0,1,2,3,3,14,1,1,0,0
134211,run,0,0,1,1,3,2,10,1,1,0,0
42738,removeAllHighlights,0,0,0,5,21,12,60,10,2,0.47,0
42739,checkDifferentReturnTypes,0,0,5,5,13,16,55,8,3,0.47,0
42740,xtestForInnerInterfaceDef,0,0,7,0,9,1,43,8,4,0.47,0
42741,testForInnerInterfaceDef,0,0,4,0,9,1,30,8,4,0.47,0
42742,visit,0,0,11,3,10,13,57,8,2,0.47,0
42743,setUp,0,0,0,0,11,1,39,6,2,0.45,0
42744,testForNormalTryCatchStatement,0,0,6,0,24,1,139,12,3,0.45,0
42745,xtestHandleInnerInterfaceDef,0,0,7,0,9,1,46,6,3,0.45,0
42746,testForParenthesized,0,0,1,0,12,1,25,5,4,0.44,0
42747,testForParenthesized,0,0,1,0,12,1,25,5,4,0.44,0
42748,visit,0,0,6,3,8,4,26,5,1,0.44,0
42749,forComplexNameReference,0,0,10,3,15,14,55,14,4,0.44,0
42750,testForTryCatchFinallyStatement,0,0,8,0,34,1,208,18,4,0.44,0
42751,testCompileFailsCorrectLineNumbers,0,0,15,0,18,2,45,4,3,0.43,0
42752,testForThrowStatement,0,0,0,0,13,1,35,4,3,0.43,0
42753,testForEqualityExpressionOnly,0,0,4,0,12,1,99,4,3,0.43,0
42754,setUp,0,0,0,0,10,1,39,4,1,0.43,0
42755,testForAbstractMethodDefDoFirst,0,0,0,0,6,1,16,4,4,0.43,0
42756,testForAbstractMethodDefDoFirst,0,0,0,0,6,1,15,4,4,0.43,0
42757,extractDeclarations,1,1,6,2,12,4,22,4,2,0.43,0
42758,convert,1,1,5,2,72,29,352,11,2,0.42,1
42759,replaceAll,0,0,26,1,27,4,83,23,1,0.41,0
42760,testForArrayAccess,0,0,3,0,21,1,52,13,4,0.41,0
42761,testForArrayAccess,0,0,3,0,21,1,52,13,4,0.41,0
42762,handleRemoteOpenFile,3,3,1,1,4,2,11,3,1,0.4,0
42763,testWholeWordSearchIgnore,0,0,6,0,3,1,57,3,1,0.4,0
42764,paint,0,0,5,3,21,12,62,3,1,0.4,0
42765,removeExistingKeyStroke,0,0,3,1,4,3,14,3,1,0.4,0
42766,formalParameters2VariableData,2,2,5,2,14,4,52,3,2,0.4,0
42767,_createErrorMessage,1,1,3,3,3,7,23,3,2,0.4,0
42768,testForIncrementExpressionOnly,0,0,3,0,7,1,38,3,3,0.4,0
42769,testForComplexSuperReference,0,0,10,0,10,1,64,6,4,0.4,0
42770,testCreateEquals,0,0,0,0,6,1,17,3,3,0.4,0
42771,testForBracedBody,0,0,3,0,11,1,48,3,3,0.4,0
42772,test_isAssignableFrom,0,0,0,0,22,1,94,6,2,0.4,0
42773,wordRange,18,2,0,3,15,7,31,8,1,0.38,0
42774,wordChars,2,1,0,2,15,6,31,8,1,0.38,0
42775,forInnerClassDef,0,0,6,1,12,4,42,5,3,0.38,0
42776,forInterfaceDef,0,0,4,1,10,3,30,5,3,0.38,0
42777,testForTypeOnly,0,0,5,0,11,1,42,5,4,0.38,0
42778,testForTypeOnly,0,0,5,0,11,1,41,5,4,0.38,0
42779,JPDABreakpoint,2,1,4,2,14,3,22,5,2,0.38,0
42780,visit,0,0,9,5,10,9,23,5,1,0.38,0
42781,testForSimpleUninitializedArrayInstantiation,0,0,3,0,20,1,101,7,2,0.36,0
42782,forSimpleNameReference,0,0,8,3,8,9,31,7,4,0.36,0
42783,visit,0,0,10,5,11,4,35,11,2,0.35,0
42784,findAll,1,1,31,1,31,3,94,25,2,0.34,0
42785,addBrowserRegion,1,1,4,1,5,1,23,2,2,0.33,0
42786,verifyExists,0,0,2,2,4,3,16,2,1,0.33,0
42787,saveFileAs,0,0,14,2,20,3,109,8,1,0.33,1
42788,setUp,0,0,4,2,3,1,32,2,2,0.33,0
42789,_testFindNextSucceeds,0,0,3,2,5,2,23,2,2,0.33,0
42790,testSaveClearAndLoadHistory,0,0,15,0,15,1,70,2,2,0.33,0
42791,compileBeforeJUnit,0,0,4,2,4,1,11,4,2,0.33,0
42792,textInsertStarIntoStarSlash,0,0,7,0,4,1,15,2,2,0.33,0
42793,textInsertSlashIntoStarSlash,0,0,7,0,3,1,15,2,2,0.33,0
42794,textInsertStarIntoSlashStar,0,0,7,0,4,1,15,2,2,0.33,0
42795,textDeleteDoc,0,0,8,0,3,1,14,2,1,0.33,0
42796,setFrameState,0,0,2,1,1,2,8,2,1,0.33,0
42797,_updateNoErrors,0,0,5,3,5,5,24,2,1,0.33,0
42798,runCommand,0,0,4,0,11,1,18,4,3,0.33,0
42799,getPreferencesStoredInProject,1,0,1,0,4,1,7,2,2,0.33,0
42800,addKeyword,22,1,0,2,9,5,28,4,1,0.33,0
42801,updateURLLoader,0,0,1,2,7,1,11,2,1,0.33,0
42802,testInsertGapInsideGap,0,0,8,0,3,1,25,2,1,0.33,0
42803,testEditCondition,0,0,11,0,2,1,37,2,1,0.33,0
42804,documentModified,0,0,0,0,4,1,6,2,1,0.33,0
42805,testConstructManyDocsWithBoth,0,0,5,0,2,1,24,4,1,0.33,0
42806,testErrorsArrayInOrder_NOJOIN,0,0,10,2,7,1,66,4,3,0.33,0
42807,newURLLoader,0,0,2,2,7,1,10,2,1,0.33,0
42808,testCannotEditBeforePrompt,0,0,3,0,5,1,10,2,2,0.33,0
42809,_assertProcessedContents,0,0,4,0,4,1,19,2,2,0.33,0
42810,testGetPackage,0,0,3,0,2,1,11,2,2,0.33,0
42811,testSetPackage,0,0,3,0,2,1,12,2,2,0.33,0
42812,writeSafeEquals,0,0,4,2,11,4,65,2,2,0.33,0
42813,forSimpleSuperReferenceOnly,0,0,3,0,1,1,3,2,1,0.33,0
42814,forSwitchStatementOnly,1,1,4,2,2,6,15,2,2,0.33,0
42815,forTypeOnly,0,0,5,2,4,4,9,4,1,0.33,0
42816,forSimpleNameReference,0,0,9,2,6,10,35,6,3,0.33,0
42817,testForBracedBodyOnly,0,0,1,0,10,1,34,2,2,0.33,0
42818,testForVoidReturnStatementOnly,0,0,1,0,7,1,22,2,2,0.33,0
42819,testforValueReturnStatementOnly,0,0,1,0,13,1,54,2,2,0.33,0
42820,testForIfThenStatementOnly,0,0,2,0,6,1,31,2,2,0.33,0
42821,testForWhileStatementOnly,0,0,3,0,10,1,25,4,3,0.33,0
42822,testForForStatementOnly,0,0,2,0,9,1,24,2,2,0.33,0
42823,testForDoStatementOnly,0,0,3,0,10,1,25,4,3,0.33,0
42824,testForDefaultCase,0,0,1,0,9,1,20,2,2,0.33,0
42825,testForSwitchCase,0,0,2,0,10,1,28,2,2,0.33,0
42826,testForCastExpression,0,0,1,0,8,1,28,2,2,0.33,0
42827,testRandomExpressions,0,0,1,0,10,1,12,2,2,0.33,0
42828,testForSimpleAssignmentExpressionOnly,0,0,2,0,7,1,62,2,2,0.33,0
42829,testForPlusAssignmentExpressionOnly,0,0,6,0,11,1,107,6,3,0.33,0
42830,testForBooleanExpressionOnly,0,0,2,0,7,1,51,2,2,0.33,0
42831,testForNumericBinaryExpressionOnly,0,0,2,0,9,1,53,2,2,0.33,0
42832,testForNumericUnaryExpressionOnly,0,0,2,0,9,1,31,2,2,0.33,0
42833,testForNotExpressionOnly,0,0,2,0,7,1,24,2,2,0.33,0
42834,testForSimpleThisReference,0,0,4,0,7,1,19,4,4,0.33,0
42835,testForComplexThisReferenceOnly,0,0,9,0,9,1,62,6,4,0.33,0
42836,testLiterals,0,0,5,0,22,1,33,4,2,0.33,0
42837,testForParenthesizedOnly,0,0,2,0,7,1,26,2,2,0.33,0
42838,setUp,0,0,0,0,7,1,30,6,2,0.33,0
42839,setUp,0,0,0,0,11,1,39,4,1,0.33,0
42840,testForInterfaceDef,0,0,1,0,13,1,52,2,2,0.33,0
42841,testForClassDefDoFirst,0,0,0,0,8,1,28,2,1,0.33,0
42842,testForPackageStatementOnly,0,0,1,0,7,1,16,2,1,0.33,0
42843,testForPackageImportStatementOnly,0,0,1,0,13,1,37,2,1,0.33,0
42844,testDefaultCase,0,0,0,0,4,1,13,2,2,0.33,0
42845,testForIncrementExpression,0,0,0,0,5,1,7,2,2,0.33,0
42846,testDefaultCase,0,0,0,0,4,1,13,2,2,0.33,0
42847,testForIncrementExpression,0,0,0,0,5,1,7,2,2,0.33,0
42848,testForInitializedVariableDeclaratorOnly,0,0,3,0,12,1,31,4,3,0.33,0
42849,testForThrowStatementOnly,0,0,3,0,8,1,25,2,2,0.33,0
42850,_getThreadFromDebugThreadData,0,0,0,2,5,3,12,2,1,0.33,0
42851,_updateWatches,1,0,7,1,7,4,40,4,1,0.33,0
42852,interpret,7,2,0,2,6,2,12,2,1,0.33,0
42853,visit,0,0,1,0,4,1,4,2,1,0.33,0
42854,visit,0,0,1,0,4,1,4,2,1,0.33,0
42855,visit,0,0,2,0,3,1,4,2,2,0.33,0
42856,visit,0,0,1,0,4,1,4,2,1,0.33,0
42857,visit,0,0,1,0,4,1,4,2,1,0.33,0
42858,typeContainingMemberClass,0,0,2,2,4,2,8,2,1,0.33,0
42859,visit,0,0,6,3,10,7,30,6,2,0.33,0
42860,visit,0,0,4,3,3,3,7,2,1,0.33,0
42861,visit,0,0,5,4,7,5,23,6,2,0.33,0
42862,visit,0,0,13,1,13,2,26,10,3,0.33,0
42863,visit,0,0,3,1,3,2,6,2,1,0.33,0
42864,compileAnonymousConstructor,0,0,11,2,16,4,38,2,1,0.33,0
42865,immediateSuperclass,0,0,2,4,1,7,20,2,2,0.33,0
42866,xtestForVariableDeclaration,0,0,2,0,15,1,22,9,2,0.31,0
42867,initializeClassSignatures,2,2,9,2,10,3,21,9,3,0.31,0
42868,checkSignatures,4,3,8,2,10,4,23,9,3,0.31,0
42869,whitespaceRange,6,2,0,3,15,8,31,7,1,0.3,0
42870,whitespace,3,1,0,2,15,7,31,7,1,0.3,0
42871,simpleSuperConstructorInvocationAllowed,1,1,6,1,8,7,33,7,3,0.3,0
42872,xtestSimpleAnonymousClassInstantiationHelper,0,0,7,0,7,1,23,7,3,0.3,0
42873,_insertErrors,0,0,6,2,14,7,42,5,1,0.29,0
42874,getMethod,4,3,2,4,3,9,19,5,2,0.29,0
42875,forTypeOnly,0,0,4,2,3,5,11,5,1,0.29,0
42876,testForPlusExpressionOnly,0,0,5,0,12,1,74,5,3,0.29,0
42877,forTypeOnly,0,0,4,2,3,5,11,5,1,0.29,0
42878,_initializeRequests,1,1,4,3,4,4,19,5,2,0.29,0
42879,isSearchStringMatch,1,0,10,2,8,3,25,8,2,0.27,0
42880,forClassDef,0,0,8,1,15,6,54,8,4,0.27,0
42881,testForInitializedVariableDeclarator,0,0,2,0,16,1,37,8,3,0.27,0
42882,testCompileWithPackageStatementInsideClass,0,0,10,0,10,1,35,3,3,0.25,0
42883,textInsertToDoc,0,0,9,0,4,1,49,3,2,0.25,0
42884,textHighlightKeywords2,0,0,5,0,5,1,19,3,1,0.25,0
42885,removeHighlight,0,0,0,2,11,4,13,6,2,0.25,0
42886,changeHighlight,0,0,0,3,14,6,32,6,2,0.25,0
42887,_showPopup,0,0,1,1,5,2,9,3,1,0.25,0
42888,_action,0,0,0,2,5,1,8,3,1,0.25,0
42889,addQuotes,22,2,0,2,16,11,50,9,1,0.25,0
42890,appearsInSourceText,0,0,11,0,6,1,13,6,2,0.25,0
42891,encodeDocFile,0,0,0,1,10,8,39,3,1,0.25,0
42892,ValueSet,1,1,0,1,6,2,8,3,1,0.25,0
42893,createAccessors,1,1,4,0,9,1,25,3,2,0.25,0
42894,writeSafeHashCode,0,0,8,2,12,4,59,6,4,0.25,0
42895,testForIfThenElseStatementOnly,0,0,2,0,11,1,86,3,3,0.25,0
42896,testCheckDuplicateExceptions,0,0,0,0,20,1,93,3,2,0.25,0
42897,testIsUncheckedException,0,0,5,0,13,1,43,3,3,0.25,0
42898,testCompareThrownAndCaught,0,0,3,1,16,2,55,3,2,0.25,0
42899,implicitSuperConstructor,1,1,6,1,7,6,46,6,3,0.25,0
42900,testForCastExpressionOnly,0,0,4,0,11,1,29,3,3,0.25,0
42901,testForInstanceOfExpressionOnly,0,0,4,0,11,1,29,3,3,0.25,0
42902,testForArrayAccessOnly,0,0,0,0,15,1,80,6,2,0.25,0
42903,testForClassDef,0,0,0,0,16,1,107,6,4,0.25,0
42904,testForVariableDeclaration,0,0,2,0,15,1,32,9,2,0.25,0
42905,testGetSymbolDataFromFileSystem2,0,0,2,0,13,1,102,3,1,0.25,0
42906,testForClassImportStatementOnly,0,0,1,0,11,1,38,3,1,0.25,0
42916,visit,0,0,11,4,7,8,21,10,4,0.23,0
42917,testForUninitializedArrayInstantiationOnly,0,0,0,0,19,1,82,7,2,0.22,0
42918,testForSimpleInitializedArrayInstantiation,0,0,2,0,14,1,96,7,2,0.22,0
42919,xtestComplexAnonymousClassInstantiationHelper,0,0,7,0,8,1,24,7,3,0.22,0
42920,testComplexAnonymousClassInstantiationHelper,0,0,7,0,9,1,24,7,3,0.22,0
42921,testForArrayInitializerHelper,0,0,3,0,15,1,90,7,2,0.22,0
42922,forClassDef,0,0,15,3,27,28,131,19,5,0.21,1
42923,actionPerformed,0,0,0,1,4,2,11,4,1,0.2,0
42924,add,0,0,0,1,4,3,9,4,1,0.2,0
42925,forAnonymousClassInstantiation,0,0,5,1,9,3,28,4,2,0.2,0
42926,forVoidReturnStatementOnly,0,0,3,1,4,2,10,4,2,0.2,0
42927,testSimpleAnonymousClassInstantiationHelper,0,0,7,0,9,1,22,8,3,0.2,0
42928,testGetSymbolData,0,0,5,0,8,1,47,4,3,0.2,0
42929,testForClassImportStatement,0,0,3,0,9,1,25,4,3,0.2,0
42930,interpret,0,0,3,6,8,6,42,4,1,0.2,0
42931,visit,0,0,4,3,8,6,22,4,2,0.2,0
42932,visit,0,0,21,2,13,2,32,8,4,0.2,0
42933,visit,0,0,21,2,11,1,26,8,4,0.2,0
42934,visit,0,0,5,2,3,2,17,4,2,0.2,0
42935,visit,0,0,4,2,3,4,20,4,1,0.2,0
42936,visit,0,0,0,3,6,5,24,9,1,0.18,0
42937,writeSafeToString,0,0,7,2,9,4,50,5,4,0.17,0
42938,forValueReturnStatementOnly,0,0,7,2,6,8,32,5,3,0.17,0
42939,classInstantiationHelper,1,1,5,2,9,8,30,5,3,0.17,0
42940,testGetArraySymbolData,0,0,0,0,6,1,47,5,2,0.17,0
42941,testForInterfaceDef,0,0,6,0,13,1,122,5,3,0.17,0
42942,visit,0,0,0,2,10,4,32,10,2,0.17,0
42943,visit,0,0,20,2,12,4,36,11,2,0.15,0
42944,methodInvocationHelper,1,1,9,2,9,10,48,6,3,0.14,0
42945,testCreateConstructor,0,0,16,1,25,2,126,12,4,0.14,0
42946,testForClassDef,0,0,12,0,30,1,271,6,3,0.14,0
42947,visit,0,0,9,3,11,2,19,6,2,0.14,0
42948,visit,0,0,24,2,13,3,42,12,5,0.14,0
42949,testCreateANewInstanceOfMe,0,0,0,0,8,1,7,7,3,0.12,0
42950,testCreateANewInstanceOfMe,0,0,0,0,8,1,7,7,3,0.12,0
42951,testForArrayType,0,0,8,0,10,1,35,7,4,0.12,0
42952,testCreateANewInstanceOfMe,0,0,0,0,8,1,5,7,3,0.12,0
42953,testGetQualifiedSymbolData,0,0,0,0,20,1,138,15,4,0.12,0
42954,setColoring,2,2,0,10,25,12,55,16,1,0.11,0
42955,visit,0,0,11,2,6,2,27,8,2,0.11,0
42956,visit,0,0,25,2,15,5,46,25,3,0.11,0
42957,visit,0,0,22,3,12,4,42,17,2,0.11,0
42958,saveProject,0,0,15,2,7,4,23,9,1,0.1,0
42959,visit,0,0,12,0,11,1,20,9,4,0.1,0
42960,visit,0,0,27,3,16,8,48,18,2,0.1,0
42961,visit,0,0,12,1,11,3,21,10,4,0.09,0
42962,createConstructor,2,2,18,3,20,12,106,12,4,0.08,1
42963,visit,0,0,28,3,16,4,52,24,2,0.08,0
42964,testClassFile2SymbolData,0,0,0,2,21,5,72,13,5,0.07,1
42965,setUp,0,0,0,0,2,1,18,1,1,0,0
42966,run,0,0,1,2,46,1,87,45,1,0,0
42967,run,0,0,0,0,1,1,1,1,1,0,0
42968,findCharInStmtBeforePos,2,2,0,2,10,5,29,1,1,0,0
42969,indentLines,4,3,0,2,5,2,8,1,1,0,0
42970,getIntelligentBeginLinePos,2,2,0,2,7,6,22,1,1,0,0
42971,_getIndentOfCurrStmt,2,2,0,2,14,6,41,1,1,0,0
42972,_getLineFirstCharPos,10,10,0,2,9,6,26,1,1,0,0
42973,setTab,5,5,0,3,8,4,23,1,1,0,0
42974,setTab,2,2,0,2,7,2,18,1,1,0,0
42975,insertUpdate,0,0,0,2,9,4,25,1,1,0,0
42976,removeUpdate,0,0,0,2,8,3,23,1,1,0,0
42977,configNewProject,0,0,9,3,7,4,39,3,2,0,0
42978,exportOldProject,0,0,14,0,3,1,20,9,1,0,0
42979,getDocumentForFile,2,0,1,2,5,1,19,1,1,0,0
42980,_rawOpenFile,0,0,0,1,7,3,21,9,2,0,0
42981,similarRegions,0,0,3,1,6,2,7,2,1,0,0
42982,ProjectFileGroupingState,1,1,1,0,4,1,9,1,1,0,0
42983,inProjectPath,0,0,3,2,3,2,11,1,1,0,0
42984,inProjectPath,0,0,1,0,1,1,1,1,1,0,0
42985,_locateClassFile,0,0,5,5,15,7,66,1,1,0,1
42986,revertIfModifiedOnDisk,0,0,1,2,3,3,9,1,1,0,0
42987,revertFile,0,0,4,2,9,3,30,4,1,0,0
43001,testDocumentSwitching,0,0,9,0,8,1,65,1,1,0,0
43002,testCloseUnmodifiedAutomatically,0,0,8,0,5,1,40,1,1,0,0
43003,_getEnclosingClassName,0,0,0,7,19,35,110,1,1,0,1
43004,getPackageName,9,2,1,3,4,3,22,1,1,0,0
43005,_getAnonymousInnerClassIndex,1,0,0,4,17,18,76,1,1,0,1
43007,drawUnselectedText,0,0,5,1,12,7,30,4,1,0,0
43008,_checkHighlightStatusConsistent,0,0,2,1,5,2,12,2,1,0,0
43009,_gotoFileUnderCursor,5,0,2,2,5,10,26,1,1,0,0
43010,createBorderedLabel,0,0,0,1,6,2,11,1,1,0,0
43015,_getNumErrorsMessage,0,0,3,2,5,5,21,2,1,0,0
43016,_getErrorTitle,0,0,1,1,1,3,6,2,1,0,0
43017,_getWarningTitle,0,0,1,1,1,3,6,2,1,0,0
43018,selectNothing,4,2,1,0,1,1,7,1,1,0,0
43019,_updateScrollButtons,0,0,0,1,2,3,14,4,1,0,0
43020,switchToError,2,1,13,1,11,4,72,5,3,0,0
43026,getValueAt,0,0,3,3,3,5,17,4,2,0,0
43027,setValueAt,0,0,2,3,6,4,17,6,1,0,0
43021,updateMenuItem,1,1,2,2,3,3,16,2,1,0,0
43032,actionPerformed,0,0,3,2,4,1,22,3,1,0,0
43033,updateUndoState,4,2,3,1,2,2,10,2,1,0,0
43034,actionPerformed,0,0,3,2,4,1,21,3,1,0,0
43035,updateRedoState,4,2,2,1,2,2,10,2,1,0,0
43040,actionPerformed,0,0,1,1,1,1,11,2,1,0,0
43042,_getNumErrorsMessage,0,0,3,2,5,6,22,2,1,0,0
43043,_replaceInProgressText,0,0,2,1,8,4,11,1,1,0,0
43044,_setupStackTraceFrame,0,0,0,0,18,1,35,6,2,0,0
43047,_selectError,0,0,2,1,3,3,13,2,1,0,0
43056,revertSystemIn,0,0,1,1,2,2,4,1,1,0,0
